Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Status
bbegguir-beginner-s-guide-to-runes-by-josh-simonds,Beginner's Guide to Runes by Josh Simonds,"Discover a simple way to unlock the ancient power of runes. Digging deep into both history and mythology, The Beginner's Guide to Runes serves as the perfect starting point for anyone interested in exploring these ancient and magical symbols. Focused around the Elder Futhark (the oldest runic alphabet), this informative book offers a simple and effective path to bringing runes into your day-to-day life. Whether you want to gain insight into the future through divination or creating protective talismans, straightforward and concise instructions make them simple to understand. A 6"" x 9"" paperback book with 172 pages.",AzureGreen,Metaphysical Supplies,"Tarot & Divination books,Celtic, Druidry & Nature,Tarot & Divination Books,All Books & Journals,Divination Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBEGGUIR,498,shopify,0,deny,manual,19.49,,TRUE,TRUE,,https://www.azuregreen.net/images/BBEGGUIR.jpg,1,Beginner's Guide to Runes by Josh Simonds,FALSE,active
bbeltan-beltane,Beltane,"Light the fires of celebration with Beltane's invigorating energy. Beltane also known as May Day, as a time of fertility and growth. As the start of the summer season, Beltane is the perfect time to put plans into action. This guide to the history and modern celebrations of Beltane shows you how to perform rituals and work magic for protection, abundance, and more. A 4.9"" x 6.9"" paperback book with 240 pages.",AzureGreen,Metaphysical Supplies,"Paganism & Wicca,All Books & Journals,Esoteric Manuscripts,Ritual Tools,The Way to Resonance",TRUE,Title,Default Title,BBELTAN,317,shopify,12,deny,manual,16.89,,TRUE,TRUE,,https://www.azuregreen.net/images/BBELTAN.jpg,1,Beltane,FALSE,active
bbigboocm-big-book-of-candle-magic-by-jacki-smith,Big Book of Candle Magic by Jacki Smith,"Author Jacki Smith, founder of Coventry Creations shares her magical secrets with readers, enabling them to empower themselves through successful spell casting. Her book explains the nature of magic spells and provides examples for a wide variety of purposes including love, money, healing, and protection, liberally punctuated with tips from ""Aunt Jacki,"" deriving from her many years of experience. A 7"" x 8.9"" paperback book with 320 pages.",AzureGreen,Metaphysical Supplies,"All Books & Journals,Cleansing, Protection & Candle Magic,Ritual Tools,Illuminations,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBIGBOOCM,635,shopify,1,deny,manual,37.63,,TRUE,TRUE,,https://www.azuregreen.net/images/BBIGBOOCM.jpg,1,Big Book of Candle Magic by Jacki Smith,FALSE,active
bbigboomi-big-book-of-magical-incense-by-sara-l-mastros,Big Book of Magical Incense by Sara L Mastros,"The big book of magical incense is an invaluable hands-on guide to the vast world of magical incense. It provides tried-and-true recipes, advice on how to create your own formulas, and instructions on how to use incense in all sorts of magical practice. The chapters are scaffolded, teaching about the basic ingredients and skills, both practical and magical, in early chapters, and gently leading you to develop your own recipes, spells, and ritual practices as you move through the book. Presented in a paradigm-agnostic way, this book is your guide whatever your path. A 7 "" x 9"" paperback book with 288 pages.",AzureGreen,Metaphysical Supplies,"All Books & Journals,Cleansing, Protection & Candle Magic,Ritual Tools,Illuminations,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBIGBOOMI,453,shopify,8,deny,manual,32.44,,TRUE,TRUE,,https://www.azuregreen.net/images/BBIGBOOMI.jpg,1,Big Book of Magical Incense by Sara L Mastros,FALSE,active
bbigboon-big-book-of-numerology-by-shirley-blackwell-lawrence,Big Book of Numerology by Shirley Blackwell Lawrence,"his is unlike any other book on numerology, because it reveals the science behind this ancient mystical art and explains why it works. It is also the first book to present a thorough explanation of the numbers and letters, starting with their origins, the how and why of their design and exploring their nature in names and language. In addition, it introduces the Inner Guidance Number, a powerful tool for accessing our inner knowing. An 8.4"" x 10"" paperback book with 288 pages.",AzureGreen,Metaphysical Supplies,"Mind, Body, Soul & New Age,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBIGBOON,816,shopify,11,deny,manual,37.63,,TRUE,TRUE,,https://www.azuregreen.net/images/BBIGBOON.jpg,1,Big Book of Numerology by Shirley Blackwell Lawrence,FALSE,active
bbigboot-big-book-of-tarot-by-joan-bunning,Big Book of Tarot by Joan Bunning,"Joan Bunning's The Big Book of Tarot offers a complete course on how to use the tarot cards for personal guidance. The author communicates the basic depth and beauty of each card and shows how the cards trigger psychological projection, enhance intuition, and improve communication with the Inner Guide. While there are countless books devoted to tarot, what sets Joan Bunning apart from every other writer on the subject is her ability to take a rather complicated esoteric system and break it down into clear, manageable, and easily learned parts. The lessons Bunning offers cover the basics and then move gradually into more advanced concepts. Exercises and sample responses for each lesson help you learn and practice. An 8.4"" x 10"" paperback book with 368 pages.",AzureGreen,Metaphysical Supplies,"Tarot & Divination books,Tarot & Divination Books,All Books & Journals,Divination Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBIGBOOT,997,shopify,6,deny,manual,32.44,,TRUE,TRUE,,https://www.azuregreen.net/images/DBIGBOOT.jpg,1,Big Book of Tarot by Joan Bunning,FALSE,active
bbigbootm-big-book-of-tarot-meanings-by-swan-treasure,Big Book of Tarot Meanings by Swan Treasure,"The Big Book of Tarot Meanings solves these dilemmas by breaking down each card into the eight most-queried categories, starting with Beginnings and ending with Outcome, with a meaning for each category, upright and reversed. No longer will you have to vaguely extrapolate meaning and insight for diverse questions from the same generic description often given in other beginner tarot books. In addition to providing fine-tuned interpretations, The Big Book of Tarot Meanings solves a second common question that comes with a tarot reading, how do I apply this knowledge to my everyday life by giving you an action item for each meaning, upright and reversed. An 8.05"" x 10"" paperback book with 256 pages.",AzureGreen,Metaphysical Supplies,"Tarot & Divination books,Tarot & Divination Books,All Books & Journals,Divination Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBIGBOOTM,952,shopify,8,deny,manual,35.09,,TRUE,TRUE,,https://www.azuregreen.net/images/BBIGBOOTM.jpg,1,Big Book of Tarot Meanings by Swan Treasure,FALSE,active
bblabot-blackthorn-s-botanical-magic-by-amy-blackthorn,Blackthorn's Botanical Magic by Amy Blackthorn,"Here is the first contemporary guide to the transformative powers of essential oils for use in spellcraft and the cultivation of ritual power. From rose-scented rosaries to the lingering aroma of frankincense, and the cleansing energy of white sage, Amy Blackthorn, the woman behind Blackthorn Hoodoo Blends, will take you on a journey beyond the soothing, healing power of scents into their hidden realms and their use in prayer, meditation, and shamanic journeying. One of the very first of its kind, this book includes: The rich history and lore of scent-related magic Over 135 essential oil recipes and craft projects an explanation of how magical aromatherapy can enhance divination with tarot and runes Practical information regarding the purchasing, blending, and storing of essential oils.",AzureGreen,Metaphysical Supplies,"Oils, Herbs, & Plant Magic,Herb & Herbal Books,All Books & Journals,Ritual Tools,Alchemical Elixirs,Esoteric Manuscripts,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,BBLABOT,725,shopify,9,deny,manual,29.84,,TRUE,TRUE,,https://www.azuregreen.net/images/BBLABOT.jpg,1,Blackthorn's Botanical Magic by Amy Blackthorn,FALSE,active
bblafol-black-folder-by-catherine-yronwode,Black Folder by Catherine Yronwode,"The Black folder is filled with personal communications on the mastery of Hoodoo by Catherine Yronwode. 136 Informative pages to help in the areas of working with spiritual supplies, candle work, mojo hands, bottles, conjure cookery, divination, various spells, and more. A paperback book",AzureGreen,Metaphysical Supplies,"Voodoo, Hoodoo & Santeria,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBLAFOL,408,shopify,0,deny,manual,28.54,,TRUE,TRUE,,https://www.azuregreen.net/images/BBLAFOL.jpg,1,Black Folder by Catherine Yronwode,FALSE,active
bblapro-blackthorn-s-protection-magic-by-amy-blackthorn,Blackthorn's Protection Magic by Amy Blackthorn,"Blackthorn's Protection Magic guides readers through the realm of the green witch to a glade filled with options for your protection. Amy Blackthorn discusses spiritual, emotional, and physical security in an easy-to-understand way. The book provides an overview of what protection means to witches and then explores practices in more depth. A 6"" x 8"" paperback book with 208 pages.",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,Herb & Herbal Books,All Books & Journals,Protection & Cleansing,Cleansing, Protection & Candle Magic,Illuminations,Alchemical Botanicals,Esoteric Manuscripts,Ritual Tools,The Way to Resonance",TRUE,Title,Default Title,BBLAPRO,272,shopify,11,deny,manual,22.04,,TRUE,TRUE,,https://www.azuregreen.net/images/BBLAPRO.jpg,1,Blackthorn's Protection Magic by Amy Blackthorn,FALSE,active
bblasacp-blackthorn-s-sacred-plant-magic-by-amy-blackthorn,Blackthorn's Sacred Plant Magic by Amy Blackthorn,"Blackthorn�s Botanical Magic showed a new generation of witches how scent affects people, whether they understand it or not. In Blackthorn�s Book of Sacred Plant Magic, we travel even deeper into the magical garden of scent. We know that a walk down a summer street can bring back the smell of childhood summers with friends, riding bikes and swimming. Spring breezes carry with them the clean soapy smell of your second-grade teacher. We experience scents not only in the here and now but also filtered through the lens of our past. Using the power of scent, we can create a sense of the sacred in our daily lives. Part reference guide, part recipe book, and part ritual journey, Blackthorn�s Book of Sacred Plant Magic offers readers an in-depth exploration of the vital connection between scents and magical practice. Paperback book with 272 pages",AzureGreen,Metaphysical Supplies,"Oils, Herbs, & Plant Magic,Herb & Herbal Books,All Books & Journals,Ritual Tools,Alchemical Elixirs,Esoteric Manuscripts,Alchemical Botanicals,The Way to Resonance",TRUE,Title,Default Title,BBLASACP,453,shopify,4,deny,manual,32.44,,TRUE,TRUE,,https://www.azuregreen.net/images/BBLASACP.jpg,1,Blackthorn's Sacred Plant Magic by Amy Blackthorn,FALSE,active
bblobon-of-blood-bones-by-kate-freuler,Of Blood & Bones by Kate Freuler,"Shadow magick occupies a critical but often misunderstood role in the rich history of witchcraft. This book explores topics such as the ethical use of animal parts and bones, blood magick, dark moon energy, and other rarely discussed aspects of witchcraft. With a focus on ethically sourcing materials and suggestions for plant-based substitutions, author Kate Freuler provides much-needed information and hands-on techniques to help you strengthen your witchcraft practice, connect to nature, protect yourself (and your kith and kin), and know yourself in a deep way. Within these pages, you will also discover methods for hexing, scrying, sex magick, and working with dark deities in addition to the magickal use of graveyard dirt and performing spells to assist the crossing of a dying loved ones. 5.9 x 0.8 x 8.9 Paperback book with 312 pages.",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,All Books & Journals,Esoteric Manuscripts,Ritual Tools,The Way to Resonance",TRUE,Title,Default Title,BBLOBON,589,shopify,5,deny,manual,24.69,,TRUE,TRUE,,https://www.azuregreen.net/images/BBLOBON.jpg,1,Of Blood & Bones by Kate Freuler,FALSE,active
bbooast-book-of-astrology-hc-by-marion-williamson,Book of Astrology (hc) by Marion Williamson,"This book of astrology is a complete guide to understanding horoscopes. Bestselling author and astrologer, Marion Williamson explains the art of astrology and what it can do for you. Offering the character traits of the 12 signs of the zodiac and expanding in other information such as preferred places to live and your compatibility with others both romantically and professionally. You will learn the basic tools with which you can interpret your chart and how different planetary bodies interact to give you a complete picture of your life. Hardcover edition with golden edges and embossing on the cover. 7.25"" x 9"" with 304 pages.",AzureGreen,Metaphysical Supplies,"Kids Books, Mythical Creatures, Dragons & Fairies,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBOOAST,1133,shopify,10,deny,manual,32.49,,TRUE,TRUE,,https://www.azuregreen.net/images/BBOOAST.jpg,1,Book of Astrology (hc) by Marion Williamson,FALSE,active
bboocanm-book-of-candle-magic-hc-by-madame-pamita,Book of Candle Magic (hc) by Madame Pamita,"Featuring authentic candle magic that anyone can do, this joyous book encourages you to dance in the moonlight and rekindle your spark of magic with a little wick, wax, and flame. Renowned practitioner Madame Pamita guides you every step of the way as you perform spells and gain the confidence to create your own. The Book of Candle Magic empowers you to manifest more happiness, love, prosperity, and fulfillment. Learn to make candles from scratch, do candle readings, start your personal grimoire, add some pizzazz to your rituals, and much more. It's time to reclaim your birthright of using fire to reach your magical goals, this irresistible book shows you how. A 5 1/2"" x 7 3/4"" Hardcover book with 336 pages.",AzureGreen,Metaphysical Supplies,"All Books & Journals,Cleansing, Protection & Candle Magic,Ritual Tools,Illuminations,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBOOCANM,589,shopify,8,deny,manual,24.64,,TRUE,TRUE,,https://www.azuregreen.net/images/BBOOCANM.jpg,1,Book of Candle Magic (hc) by Madame Pamita,FALSE,active
bboocelm-book-of-celtic-magic-by-kristoffer-hughes,Book of Celtic Magic by Kristoffer Hughes,"Delve into the depths of a magical current that spans over two thousand years. The Book of Celtic Magic provides the unsurpassed power of practical magic and the transformative forces of ancient Celtica.  Druid priest Kristoffer Hughes invites you to explore the pantheon, myths, and magic of his native Wales. Discover the magical allies, the gods and goddesses, and the spirits of place that form the foundation of this vibrant tradition. Practice rituals that draw you closer to the divine energy of the trees, plants, and animals that surround you. Work with spells, conjurations, invocations, and magical tools that have been developed and refined from genuine Celtic sources. Complete with exercises and a glossary of terms, this step-by-step guide is a definitive source of authentic Celtic magic.",AzureGreen,Metaphysical Supplies,"Celtic, Druidry & Nature,All Books & Journals,Viking & Celtic Products,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBOOCELM,544,shopify,7,deny,manual,28.59,,TRUE,TRUE,,https://www.azuregreen.net/images/BBOOCELM.jpg,1,Book of Celtic Magic by Kristoffer Hughes,FALSE,active
bboocry-book-of-crystal-spells-by-ember-grant,Book of Crystal Spells by Ember Grant,"Take your magical work with crystals to a new level with this hands-on guide packed with spells, rituals, and methods for using stones in creative ways. Wiccan author Ember Grant explores crystal magic in depth in this practical manual. Learn about the types of crystals, rocks, and gemstones, and get tips on purchasing, cleansing, charging, and storing them. Explore methods of magic such as crystal grids and numerology, quartz points and clusters, metals and alchemy, glass and sand magic, magical jewelry, elixirs, personal power stones, meditation, and divination. Find dozens of spells that you can use for home and garden, health, love, problem solving, dreams, astral travel, and much more. Practice the exercises to expand your knowledge, and copy the grids to create your own layouts. Extensive appendices of correspondences and a glossary make this guide useful for beginners as well.",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,Crystals, Stones & Gemstones,Crystal Books, Grids & Mats,All Books & Journals,Earth Relics,Esoteric Manuscripts,Ritual Tools,The Way to Resonance",TRUE,Title,Default Title,BBOOCRY,408,shopify,4,deny,manual,24.69,,TRUE,TRUE,,https://www.azuregreen.net/images/BBOOCRY.jpg,1,Book of Crystal Spells by Ember Grant,FALSE,active
bboocryh-book-of-crystal-healing-hc-by-emily-anderson,Book of Crystal Healing (hc) by Emily Anderson,"From green quartz for stress reduction, to tanzanite to improve your energy, crystals can be used in countless ways to boost your health and wellbeing. This practical guide teachers you how to use crystals in daily life. From mystical properties to shape variations and crystal grids, this is an in-depth look into this fascinating subject. With section of physical and emotional healing for yourself and other, you can master this powerful practice. Includes: � Using crystal pendulums in healing � How to make elixirs with suitable crystals � Which crystal to choose for your zodiac sign � An A-Z directory of 200 crystals.",AzureGreen,Metaphysical Supplies,"Mind, Body, Soul & New Age,Crystals, Stones & Gemstones,Crystal Books, Grids & Mats,All Books & Journals,Earth Relics,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBOOCRYH,997,shopify,6,deny,manual,32.49,,TRUE,TRUE,,https://www.azuregreen.net/images/BBOOCRYH.jpg,1,Book of Crystal Healing (hc) by Emily Anderson,FALSE,active
bboofou-book-of-four-occult-philosophers-hc-by-harms-aldarnay,Book of Four Occult Philosophers (hc) by Harms & Aldarnay,"Over three centuries of pivotal magical development, four occult philosophers recorded charms, seals, talismans, and magical lore into a single book. Now, Daniel Harms makes this priceless volume accessible to all collectors and historians through his expert transcription, annotations, and translations of the English, Latin, and Welsh content. Preserving the red and black text of the original handwritten manuscript, The Book of Four Occult Philosophers reveals centuries' worth of secrets gathered by Robert Cross Smith (Raphael), Olivia Serres (Princess Olive), Thomas Harrington, and an unknown individual only identified as ""W."" Their compilation of magical operations contains historical spells and rituals alongside passages about fairies, astrology, numerology, demon conjuring, and more. Explore recipes to bind a spirit, attract a female familiar, make men appear in horns, and find the virtue of mandrakes. Featuring hundreds of illustrations replicated by S. Aldarnay, this compendium of ceremonial magic is the perfect addition to any collection of treasured occult works. 7.25 x 10.25 Hardcover",AzureGreen,Metaphysical Supplies,"Esoteric & Occult,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBOOFOU,1678,shopify,5,deny,manual,97.50,,TRUE,TRUE,,https://www.azuregreen.net/images/BBOOFOU.jpg,1,Book of Four Occult Philosophers (hc) by Harms & Aldarnay,FALSE,active
bboopen-book-of-pendulum-healing-by-joan-rose-staffen,Book of Pendulum Healing by Joan Rose Staffen,"The Book of Pendulum Healing, suitable for beginners and adepts alike, offers clear, concise instructions for using ancient dowsing techniques, a modern pendulum, and 30 interrelated intuitive healing charts as a spiritual guidance system. The lessons provided are practical, the dowsing process provides concrete, visible-to-the-eye answers and solutions, and other easy-to-learn healing techniques such as communication with the angelic realm, affirmative prayer, meditation, and aura clearing are also included. This profound system opens one's mind to inner intuition and wisdom and addresses many key intellectual, emotional, physical, and spiritual issues.",AzureGreen,Metaphysical Supplies,"Mind, Body, Soul & New Age,Tarot & Divination books,Pendulums,Tarot & Divination Books,Pendulum & Dowsing Books,Books for Beginners,All Books & Journals,Divination Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBOOPEN,453,shopify,7,deny,manual,24.64,,TRUE,TRUE,,https://www.azuregreen.net/images/BBOOPEN.jpg,1,Book of Pendulum Healing by Joan Rose Staffen,FALSE,active
bbooprawc-book-of-practical-witchcraft-by-pamela-ball,Book of Practical Witchcraft by Pamela Ball,"The book of practical witchcraft is a guide to ethical spell-work. A practical witchcraft guide to help you become a competent, confident castor of spells. Including an extensive collection of traditional spells, techniques, and correspondences. Helping you attract positive friendships, love, and luck as well as promote healing, building a career, and achieving protection. Discover the tools, you will need, how to consecrate them, and the rituals to manifest your deepest held wishes. A 7 x 8.5 paperback book with 128 pages.",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,All Books & Journals,Esoteric Manuscripts,Ritual Tools,The Way to Resonance",TRUE,Title,Default Title,BBOOPRAWC,362,shopify,0,deny,manual,16.89,,TRUE,TRUE,,https://www.azuregreen.net/images/BBOOPRAWC.jpg,1,Book of Practical Witchcraft by Pamela Ball,FALSE,active
bboospe-book-of-spells-by-marie-bruce,Book of Spells by Marie Bruce,"The Book of Spells is filled with spells and rituals to enhance all aspects of life. This beautiful guide will empower you with magical instruction. These traditional and modern spells will clearly show you how to bring more magic into your life. From attracting love to finding success in business and careers this book will use modern and ancient spellcrafting to help manifest positive change. This essential reference is sure to become a handy book of shadows for every blossoming witch. A 6.89"" x 8.46"" paperback book with 128 pages.",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,Crystal Books, Grids & Mats,All Books & Journals,Earth Relics,Esoteric Manuscripts,Ritual Tools,The Way to Resonance",TRUE,Title,Default Title,BBOOSPE,317,shopify,4,deny,manual,16.89,,TRUE,TRUE,,https://www.azuregreen.net/images/BBOOSPE.jpg,1,Book of Spells by Marie Bruce,FALSE,active
bboospep-book-of-spells-powerful-magic-by-pamela-ball,"Book of Spells, Powerful Magic by Pamela Ball","Become a competent, confident spell-worker with this practical guide to witchcraft. Containing an extensive collection of traditional spells and techniques, this book will help readers attract positive friendships, love and luck as well as promote healing, careers and protection. The Book of Spells is an essential reference for anyone wishing to master the incredible art of magic and spell-making. 5.9"" x 9.1"" Paperback book with 256 pages.",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,All Books & Journals,Esoteric Manuscripts,Ritual Tools,The Way to Resonance",TRUE,Title,Default Title,BBOOSPEP,408,shopify,7,deny,manual,16.89,,TRUE,TRUE,,https://www.azuregreen.net/images/BBOOSPEP.jpg,1,"Book of Spells, Powerful Magic by Pamela Ball",FALSE,active
bboospev-book-of-spells-vintage-edition-by-nicola-depulford,Book of Spells vintage edition by Nicola DePulford,"The perfect gift book, coffee table book, or purchase for any modern-day witch this ""recipe-style"" book presents spells from many different times and cultures. They include ancient Egyptian, Babylonian, Persian, Mayan, North American Indian, and Druidic charms, potions, dances, and incantations for looking and feeling one's best, for catching and keeping a mate, for enhancing fertility, for repelling unwanted suitors, for gaining a measure of fame and fortune, for protecting against bad luck, and much more. A 5.75"" x 7.75"" paperback book with 144 pages",AzureGreen,Metaphysical Supplies,"Spellcraft, Witchcraft & Magic,All Books & Journals,Esoteric Manuscripts,Ritual Tools,The Way to Resonance",TRUE,Title,Default Title,BBOOSPEV,317,shopify,0,deny,manual,24.69,,TRUE,TRUE,,https://www.azuregreen.net/images/BBOOSPEV.jpg,1,Book of Spells vintage edition by Nicola DePulford,FALSE,active
bboospi-book-of-spirit-communications-by-raymond-buckland,Book of Spirit Communications by Raymond Buckland,"Buckland's Book of Spirit Communications is for anyone who wishes to communicate with spirits, as well as for the less adventurous who simply want to satisfy their curiosity about the subject.",AzureGreen,Metaphysical Supplies,"Spirituality, Angels, & Spirits,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBOOSPI,907,shopify,16,deny,manual,29.89,,TRUE,TRUE,,https://www.azuregreen.net/images/BBOOSPI.JPG,1,Book of Spirit Communications by Raymond Buckland,FALSE,active
bbootar-book-of-tarot-by-sarar-huneidi-palmer,Book of Tarot by Sarar Huneidi-Palmer,"Discover the secrets of Tarot and learn how to read cards with the book of Tarot. From how to take care of your tarot cards to how to unlock your intuition when reading, this enthralling guide will appeal to anyone wanting to learn to read the cards or improve their readings. With plenty of information on the history of the tarot, the different types of card deck available, traditional and modern spreads to use, and methods of interpretation, this is an empowering look at the world of tarot, dispelling myths and developing the reader's skill in reading. This will become an essential reference tool for anyone interested in tarot. A 7"" x 8.5"" paperback book with 128 pages.",AzureGreen,Metaphysical Supplies,"Tarot & Divination books,All Divination,Tarot & Divination Books,All Books & Journals,Divination Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBOOTAR,317,shopify,2,deny,manual,16.89,,TRUE,TRUE,,https://www.azuregreen.net/images/BBOOTAR.jpg,1,Book of Tarot by Sarar Huneidi-Palmer,FALSE,active
bbootho0ac-book-of-thoth-v3-5-by-aleister-crowley,Book of Thoth (v3 #5) by Aleister Crowley,"About one of the most popular Tarot decks worldwide, this book by Aleister Crowley explains his deck in his own words how to interpret the numerological, Qabalistic and astrological symbolism mingled with his Tarot.",AzureGreen,Metaphysical Supplies,"Esoteric & Occult,Tarot & Divination books,Tarot & Divination Books,All Books & Journals,Divination Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBOOTHO0AC,498,shopify,12,deny,manual,37.63,,TRUE,TRUE,,https://www.azuregreen.net/images/BBOOTHO0AC.JPG,1,Book of Thoth (v3 #5) by Aleister Crowley,FALSE,active
bbrihis-brigid-history-mystery-magick-by-courtney-weber,"Brigid, History, Mystery, & Magick by Courtney Weber","Brigid's mother, daughter, healer, bard, warrior, fire goddess, goddess of the oak, animals, and magic. Brigid of the spring, her festival Imbolc, oversees fertility of all kinds. Brigid is many things to many people. In this enticing book, Courtney Weber offers up a wide-ranging exposition and celebration of all things Brigid, who is arguably the most popular figure in Celtic mythology and religion. Meet Brigid in her various incarnations Celtic Pagan Goddess, Christian Saint, and Voudon Loa. Each chapter ends with guided meditations and exercises that help readers tap into Brigid's healing powers. A 6.2"" x 9.2"" paperback book with 256 pages.",AzureGreen,Metaphysical Supplies,"Paganism & Wicca,Celtic, Druidry & Nature,All Books & Journals,Viking & Celtic Products,Gods & Goddesses,Esoteric Manuscripts,Ritual Tools,The Way to Resonance",TRUE,Title,Default Title,BBRIHIS,453,shopify,8,deny,manual,24.64,,TRUE,TRUE,,https://www.azuregreen.net/images/BBRIHIS.jpg,1,"Brigid, History, Mystery, & Magick by Courtney Weber",FALSE,active
bcalint-call-of-intuition-by-kris-franken,Call of Intuition by Kris Franken,"The Call of Intuition presents a six-step practice designed to help you easily and effectively live from an empowered state of self-awareness. You'll work with chakras, crystals, mindfulness, Spirit Guides, prayers, and more as you become attuned to the natural flow of universal energy and awaken your full potential. Spiritual intuitive Kris Franken teaches you how to consciously connect to intuition through her unique process: breathe, surrender, connect, trust, honor, and nourish. Practical, hands-on techniques and playful exercises accompany each step, encouraging you to find the courage and compassion to live your truth and heed your Soul's call.  A 5.2"" x 7.9"" paperback book with 256 pages.",AzureGreen,Metaphysical Supplies,"Mind, Body, Soul & New Age,Tarot & Divination Books,All Books & Journals,Divination Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BCALINT,362,shopify,1,deny,manual,22.09,,TRUE,TRUE,,https://www.azuregreen.net/images/BCALINT.jpg,1,Call of Intuition by Kris Franken,FALSE,active
bcanmagb-candle-magic-for-beginners-by-richard-webster,Candle Magic for Beginners by Richard Webster,"Candle Magic for Beginners by Richard Webster: From blowing out the candles on a birthday cake and making a wish to manifesting your desires and making your dreams come true, this book helps to explore the art of candle magic for beginners.",AzureGreen,Metaphysical Supplies,"Books for Beginners,All Books & Journals,Cleansing, Protection & Candle Magic,Ritual Tools,Illuminations,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BCANMAGB,317,shopify,14,deny,manual,22.09,,TRUE,TRUE,,https://www.azuregreen.net/images/BCANMAGB.JPG,1,Candle Magic for Beginners by Richard Webster,FALSE,active
bcanmagbd-candle-magic-for-beginners-by-mystic-dylan,Candle Magic for Beginners by Mystic Dylan,"Discover the different types of candles and their ideal uses, and find out how shape, size, color, and burn time can influence your results with candle magic. Learn how to create a sacred altar, prepare your candle for spellwork, and focus your intentions. Select a spell like Mental Health Magic, Kemetic Flame of Protection, Lucky Cat Candle, Aphrodite's Beauty Ritual, or Druid's Circle of Serenity, and get started!. A 6 X 9 paperback book with 168 pages",AzureGreen,Metaphysical Supplies,"Books for Beginners,All Books & Journals,All Candles & Candle Accessories,Cleansing, Protection & Candle Magic,Ritual Tools,Illuminations,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BCANMAGBD,362,shopify,12,deny,manual,19.49,,TRUE,TRUE,,https://www.azuregreen.net/images/BCANMAGBD.jpg,1,Candle Magic for Beginners by Mystic Dylan,FALSE,active
bcasbox-cash-box-conjure-hoodoo-spells-by-phoenix-lefae,"Cash Box Conjure, Hoodoo Spells by Phoenix LeFae","Cash Box Conjure is a veritable treasure-trove of down-home money-magic and prosperity spells. Learn old-school hoodoo methods for drawing luck and increasing cash flow in your home or business, as well as how to get that winning edge in gambling, lottery play, or at the casinos. With more than 100 rituals and recipes for financial abundance, this book tells you how to use authentic African-American candle lights, money mojos, floor washes, roots, herbs, and magical talismans to bring in and retain the wealth you want. A paperback book with 96 pages.",AzureGreen,Metaphysical Supplies,"Voodoo, Hoodoo & Santeria,All Books & Journals,Abundance, Prosperity, & Money,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BCASBOX,181,shopify,6,deny,manual,19.43,,TRUE,TRUE,,https://www.azuregreen.net/images/BCASBOX.jpg,1,"Cash Box Conjure, Hoodoo Spells by Phoenix LeFae",FALSE,active
