Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Status
b365dayh-365-days-of-hoodoo-by-stephanie-rose-bird,365 Days of Hoodoo by Stephanie Rose Bird,"Hoodoo is a bold spiritual tradition that helps enhance your wellbeing and solve everyday problems. This practical, do-it-yourself guide shows you how to use spells, rites, recipes, mojos, and curios to enrich your life and be ready for whatever comes your way. 365 Days of Hoodoo starts by providing the basics of Hoodoo, and then gradually builds your knowledge day after day. You'll discover the essential components for your practice, how to master the parts of your life that seem out of control, and the various ways Hoodoo can improve love, prosperity, protection, and much more. This impressive book also features lore, prayers, potions, altars, baths, and meditations.",AzureGreen,Metaphysical Supplies,"Voodoo, Hoodoo & Santeria,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,B365DAYH,589,shopify,25,deny,azuregreen,45.31,,TRUE,TRUE,,https://www.azuregreen.net/images/B365DAYH.jpg,1,365 Days of Hoodoo by Stephanie Rose Bird,FALSE,active
b777oth0ac-777-other-qabalistic-writings-by-aleister-crowley,777 & Other Qabalistic Writings by Aleister Crowley,"777 Other Qabalistic Writings by Aleister Crowley edited and introduced by Dr. Israel Regardie, find within the three texts of Gematria, Sepher Sephiroth, and 777.",AzureGreen,Metaphysical Supplies,"Esoteric & Occult,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,B777OTH0AC,544,shopify,8,deny,azuregreen,74.69,,TRUE,TRUE,,https://www.azuregreen.net/images/B777OTH.JPG,1,777 & Other Qabalistic Writings by Aleister Crowley,FALSE,active
balecroc-aleister-crowley-collection,Aleister Crowley Collection,"Dive into the mystical world of Aleister Crowley with this exclusive box set featuring five of his most influential works. Perfect for anyone curious about the occult and esoteric traditions, this collection showcases Crowley's unique ideas and practices that have inspired countless seekers of spiritual knowledge. Whether you're a seasoned practitioner or just starting your journey, this set is a must-have for exploring the depths of Crowley's thought and philosophy. Uncover the secrets of the universe and elevate your spiritual practice with these timeless writings.",AzureGreen,Metaphysical Supplies,"Esoteric & Occult,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BALECROC,1270,shopify,6,deny,azuregreen,90.64,,TRUE,TRUE,,https://www.azuregreen.net/images/BALECROC.jpg,1,Aleister Crowley Collection,FALSE,active
bangnum-angel-numbers-by-fortuna-noir,Angel Numbers by Fortuna Noir,"If you're seeing repeated or significant number sequences throughout your day, then angels may be sending you advice and encouragement. With this book, you will learn to decode these celestial numerical messages to embody their meaning and use them to enrich our spiritual path. Engage the magic of the divine and maximize your potential with Angel Numbers. A 4.65"" x 5.55"" hardcover book with 160 pages.",AzureGreen,Metaphysical Supplies,"Spirituality, Angels, & Spirits,All Books & Journals,Angels,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BANGNUM,226,shopify,14,deny,azuregreen,29.44,,TRUE,TRUE,,https://www.azuregreen.net/images/BANGNUM.jpg,1,Angel Numbers by Fortuna Noir,FALSE,active
barcinv-archangels-invoke-work-with-angelic-messengers-by-richard-webster,Archangels Invoke & Work with Angelic Messengers by Richard Webster,"As beings of pure light who possess great influence, archangels can help you achieve your goals and develop a closer relationship with the Divine. Drawing from multiple spiritual paths, bestselling author Richard Webster introduces you to the four most-recognized archangels-Michael, Raphael, Gabriel, and Uriel-as well as numerous lesser-known angels who are rarely featured in other books. You will also learn simple meditations and rituals to help you communicate and work with them for protection, guidance, and wisdom. This concise and conversational guide describes the hierarchy of angels and the unique responsibilities for each one. With detailed information on correspondences for each archangel, including crystal, essential oil, element, zodiac sign, and chakra, you'll discover which ones to connect with and how they can support you. Featuring affirmations, invocations, dream work, and more, this book makes it easy to seek angelic assistance and enjoy a life filled with peace, harmony, and divine love. 5.5"" x 8.25"" Paperback book with 280 pages.",AzureGreen,Metaphysical Supplies,"Spirituality, Angels, & Spirits,All Books & Journals,Angels,Protection & Cleansing,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BARCINV,408,shopify,4,deny,azuregreen,38.51,,TRUE,TRUE,,https://www.azuregreen.net/images/BARCINV.jpg,1,Archangels Invoke & Work with Angelic Messengers by Richard Webster,FALSE,active
bartmakm-art-of-making-mojos-by-catherine-yronwode,Art of Making Mojos by Catherine Yronwode,"Within these pages you will find a treasure-trove of accurate, authentic, and easy-to-follow instructions that teach you how to craft and work with Conjure Hands, Trick Bags, Tobies, Gree-Grees, Jomos, Jacks, and Nation Sacks in the hoodoo folk magic tradition. A paperback book with 96 pages.",AzureGreen,Metaphysical Supplies,"Voodoo, Hoodoo & Santeria,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BARTMAKM,181,shopify,8,deny,azuregreen,33.89,,TRUE,TRUE,,https://www.azuregreen.net/images/BARTMAKM.jpg,1,Art of Making Mojos by Catherine Yronwode,FALSE,active
bastgui-astrology-guided-workbook,Astrology Guided Workbook,"This step-by-step guide will help you understand your birth chart, breaking down each house, sign, planet, and placement in its simplest terms. Use the guided writing prompts to record your thoughts, feelings, and observations to truly understand how these placements show up in your life. Whether you know your birth chart by heart, or barely understand your sun sign, this workbook will give you the tools you need to unlock your full potential. It's written in the stars! 6.35"" x 8.25"" Paperback book with 192 pages.",AzureGreen,Metaphysical Supplies,"Mind, Body, Soul & New Age,All Books & Journals,Sun & Stars,Esoteric Manuscripts,The Way to Resonance",FALSE,Title,Default Title,BASTGUI,453,shopify,0,deny,azuregreen,29.44,,TRUE,TRUE,,https://www.azuregreen.net/images/BASTGUI.jpg,1,Astrology Guided Workbook,FALSE,active
bastprob-astral-projection-for-beginner-by-edain-mccoy,Astral Projection for Beginner by Edain McCoy,"Astral Projection for Beginner by Edain McCoy Written for beginners, this book provides step-by-step directions for safe and proven astral projection techniques.",AzureGreen,Metaphysical Supplies,"Mind, Body, Soul & New Age,Books for Beginners,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BASTPROB,317,shopify,1,deny,azuregreen,38.51,,TRUE,TRUE,,https://www.azuregreen.net/images/BASTPROB.JPG,1,Astral Projection for Beginner by Edain McCoy,FALSE,active
baurrea-aura-reading-for-beginners-by-richard-webster,Aura Reading for Beginners by Richard Webster,"Aura Reading for Beginners by Richard Webster Learn to feel, see, and read the aura. This easy-to-use guide gives valuable information on related topics such as aura balancing, chakras, spiritual healing, mood auras and aura protection.",AzureGreen,Metaphysical Supplies,"Mind, Body, Soul & New Age,Books for Beginners,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BAURREA,226,shopify,7,deny,azuregreen,36.24,,TRUE,TRUE,,https://www.azuregreen.net/images/BAURREA.JPG,1,Aura Reading for Beginners by Richard Webster,FALSE,active
bawaosi-awakening-osiris-by-normandi-ellis,Awakening Osiris by Normandi Ellis,"A beautiful and engaging rendering of The Egyptian Book of the Dead that reveals the soul and spirit of Egypt. The Egyptian Book of the Dead is one of the oldest and greatest classics of Western spirituality. With Awakening Osiris, Ellis has transformed the ancient stories told through hieroglyphs for modern readers and approaches the Book of the Dead as a profound spiritual text capable of speaking to us today. These writings suggest that the divine realm and the human realm are not altogether separate: they remind us that the natural world, the substance of our lives, is fashioned from the stuff of gods. A 6"" x 9"" paperback book with 240 pages.",AzureGreen,Metaphysical Supplies,"Spirituality, Angels, & Spirits,All Books & Journals,Gods & Goddesses,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BAWAOSI,317,shopify,7,deny,azuregreen,42.95,,TRUE,TRUE,,https://www.azuregreen.net/images/BAWAOSI.jpg,1,Awakening Osiris by Normandi Ellis,FALSE,active
bbabfir-baby-s-first-zodiac-by-pieri-mola,Baby's First Zodiac by Pieri & Mola,"Inspire babies and toddlers with the wonder of the zodiac! Baby's First Zodiac introduces readers to each of the twelve signs and their very best qualities, from spirited Aries to gentle Pisces. Sweet rhymes and gorgeous art will encourage little ones to explore their own unique traits, interests, and talents, and to learn about the star signs of family members and friends. No matter your sign, Baby's First Zodiac is a delightful reminder all the wonderful things that make you YOU! A 8 x 8 board book for readers from baby-5 years.",AzureGreen,Metaphysical Supplies,"Kids Books, Mythical Creatures, Dragons & Fairies,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBABFIR,635,shopify,8,deny,azuregreen,20.38,,TRUE,TRUE,,https://www.azuregreen.net/images/BBABFIR.jpg,1,Baby's First Zodiac by Pieri & Mola,FALSE,active
bbaprev-baphomet-revealed-by-heather-lynn,Baphomet Revealed by Heather Lynn,"Baphomet, often misunderstood and cloaked in misinterpretations, has left an indelible mark on our collective consciousness standing at the crossroads of the occult, religion, and the quest for arcane knowledge. Baphomet�s origins are as elusive as their symbolic form, yet we begin our inquiry with the Templars, where the name was perhaps first uttered. We trace Baphomet�s course through history, their intersections with Gnostic thought, Freemasonry, the teachings of Aleister Crowley and Eliphas Levi, and the myriad occult groups that have drawn upon Baphomet�s potent symbolism. Baphomet Revealed will take readers on a journey that weaves together the threads of history, symbolism, and esoteric philosophy, unraveling the tapestry of Baphomet�s enduring mystique. This provocative entity exists simultaneously as myth, magick, and symbol. Over the years, Baphomet has been called a demon, deity, and the devil himself, but Baphomet is none of these the figure is, in reality, a symbol a complex cipher holding within their form the keys to profound philosophical and esoteric truths. A paperback book with 192 pages",AzureGreen,Metaphysical Supplies,"Esoteric & Occult,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBAPREV,226,shopify,4,deny,azuregreen,40.69,,TRUE,TRUE,,https://www.azuregreen.net/images/BBAPREV.jpg,1,Baphomet Revealed by Heather Lynn,FALSE,active
bbaspsy-basic-psychic-development-by-friedlander-hemsher,Basic Psychic Development by Friedlander & Hemsher,"Unlock your psychic ability with this powerful easy-to-use guide to energy awareness. Basic Psychic Development offers step-by-step exercises that explain how to understand and use auras, chakras, and clairvoyance to make the invisible world visible.",AzureGreen,Metaphysical Supplies,"Mind, Body, Soul & New Age,Tarot & Divination Books,Books for Beginners,All Books & Journals,Divination Tools,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBASPSY,226,shopify,7,deny,azuregreen,42.95,,TRUE,TRUE,,https://www.azuregreen.net/images/BBASPSY.jpg,1,Basic Psychic Development by Friedlander & Hemsher,FALSE,active
bbbb004-tan-aged-looking-paper-w-buckle-4-1-2-x-6-1-2-240-pages-unlined,"Tan aged looking paper w/ buckle 4 1/2"" x 6 1/2"" - 240 pages - Unlined","This soft tan leather journal is perfect for jotting down your thoughts or sketching your ideas. With 240 pages of beautifully antiqued paper, it offers a vintage feel that inspires creativity. The stylish buckle closure keeps everything secure, making it a great companion for all your journalling needs.",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBB004,544,shopify,7,deny,azuregreen,54.29,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBB004.jpg,1,"Tan aged looking paper w/ buckle 4 1/2"" x 6 1/2"" - 240 pages - Unlined",FALSE,active
bbbb005-black-w-buckle-4-1-2-x-6-1-2-240-pages-unlined,"Black w/ buckle 4 1/2"" x 6 1/2"" - 240 pages - Unlined","This soft black leather journal is perfect for jotting down your thoughts, sketches, or spells. With 240 pages of unlined paper, it offers plenty of space for creativity. The stylish buckle closure keeps everything secure, making it a great companion for on-the-go inspiration.",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBB005,544,shopify,25,deny,azuregreen,54.29,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBB005.jpg,1,"Black w/ buckle 4 1/2"" x 6 1/2"" - 240 pages - Unlined",FALSE,active
bbbc03-5-x-7-black-embossed-leather-w-key-cord,"5"" x 7"" Black Embossed leather w/ key & cord","This exquisite 5"" x 7"" soft black leather journal features beautifully embossed floral and leaf designs, making it a perfect blend of elegance and functionality. The journal is secured with a long cord that wraps around it, complemented by a decorative key that rests in a dedicated slot, ensuring both security and style. Ideal for capturing thoughts, sketches, or memories, this journal is a sophisticated accessory for anyone who values artistry in their writing experience.",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBC03,453,shopify,35,deny,azuregreen,83.75,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBC03.jpg,1,"5"" x 7"" Black Embossed leather w/ key & cord",FALSE,active
bbbch-5-x-7-triquetra-leather-w-latch,"5"" x 7"" Triquetra leather w/ Latch","Hand tooled lined leather journal with embossed with a Triquetra and delicate spiral knotwork. Border embossing may vary. Size may vary slightly. Leather, handmade paper. 192 pages, latch closure. 5"" x 7"".",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBCH,453,shopify,19,deny,azuregreen,42.95,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBCH.jpg,1,"5"" x 7"" Triquetra leather w/ Latch",FALSE,active
bbbcmmc-5-x-7-triple-goddess-leather-blank-book-w-cord,"5"" x 7"" Triple Goddess leather blank book w/cord","This stunning Goddess embossed leather journal is perfect for capturing your thoughts and ideas. With 240 pages of unlined paper, it offers plenty of space for creativity, sketches, or journaling. The elegant cord closure keeps everything secure, making it a stylish companion for your daily adventures or a thoughtful gift for someone special.",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,All Books & Journals,Pentagrams & Pentacles,Gods & Goddesses,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBCMMC,453,shopify,42,deny,azuregreen,45.22,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBCMMC.jpg,1,"5"" x 7"" Triple Goddess leather blank book w/cord",FALSE,active
bbbctm-5-x-7-triple-moon-with-stone-embossed-leather-w-cord,"5"" x 7"" Triple Moon with Stone Embossed leather w/ cord","This Triple Moon blank leather journal, is garnished with opalite inside its center full moon, encircled by leather woven stitching, with the embossed crescent moons on top and bottom, its border is designed with Celtic tooled edging. The back cover is adorned with flowers in the center of a triangle pattern. It's spine edge has attractive leather cross stitching, secured by an attached chord for its closure. There are 200 blank handmade pages.",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBCTM,453,shopify,8,deny,azuregreen,42.95,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBCTM.jpg,1,"5"" x 7"" Triple Moon with Stone Embossed leather w/ cord",FALSE,active
bbbctmp-5-x-7-triple-moon-pentagram-leather-blank-book-w-cord,"5"" x 7"" Triple Moon Pentagram leather blank book w/cord","This Triple Moon blank leather journal, is embossed with a Pentagram within the center of the center full moon, crescent moons on top and bottom, its border are designed with Celtic tooled edging. The back cover is adorned with flowers in the center of a triangle pattern. Its spine edge has attractive leather cross stitching, secured by an attached chord for its closure. There are 200 blank handmade pages.",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,All Books & Journals,Pentagrams & Pentacles,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBCTMP,453,shopify,4,deny,azuregreen,40.69,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBCTMP.jpg,1,"5"" x 7"" Triple Moon Pentagram leather blank book w/cord",FALSE,active
bbbcwp-5-x-7-pentagram-leather-blank-book-w-cord,"5"" x 7"" Pentagram leather blank book w/cord","This leather blank book, is centered with a tooled embossed encircled Pentagram, bordered with Celtic design tooling. The back cover has a beautiful embossed pattern, its spine edge has attractive leather cross stitching, secured by an attached chord for its closure. There are 200 blank handmade pages.",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Best Sellers,Leather,All Books & Journals,Pentagrams & Pentacles,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBCWP,453,shopify,49,deny,azuregreen,40.69,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBCWP.jpg,1,"5"" x 7"" Pentagram leather blank book w/cord",FALSE,active
bbbl2367-lapis-sun-leather-blank-journal-w-latch,Lapis Sun leather blank journal w/ latch,"This embossed leather latch journal is a stylish and unique accessory for all your writing needs. It features a beautiful sun design with a Lapis stone at its center, adding a touch of elegance. The mini journal is compact, measuring 3 1/2"" x 5"", making it perfect for carrying in your bag or pocket. With 120 unlined pages, you have plenty of space to jot down your thoughts, ideas, or sketches. Whether you're a writer, artist, or simply love to journal, this exquisite journal is a must-have.",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,All Books & Journals,Sun & Stars,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBL2367,272,shopify,13,deny,azuregreen,49.75,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBL2367.jpg,1,Lapis Sun leather blank journal w/ latch,FALSE,active
bbbl276-fairy-moon-leather-blank-book-w-latch,Fairy Moon leather blank book w/ latch,"For the whimsical at heart, the Small Fairy Moon leather blank book features the hand-tooled image of a fairy, sitting within the crescent of the moon as though it were a great swing. Contains 240 unlined pages. 6"" x 8"", (made from goat leather).",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBL276,544,shopify,37,deny,azuregreen,70.15,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBL276.jpg,1,Fairy Moon leather blank book w/ latch,FALSE,active
bbbl3008-tree-woman-leather-blank-book-w-latch,Tree Woman leather blank book w/ latch,"Tree of Life leather journal with an aged distressed finish. Woman's shape created through the image of a tree is on cover is in a lighter leather creating a beautiful contrast. 5"" x 7"" with 120 pages of unlined parchment paper. Leather cord binding and a latch closure.",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,All Books & Journals,Gods & Goddesses,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBL3008,544,shopify,22,deny,azuregreen,79.22,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBL3008.jpg,1,Tree Woman leather blank book w/ latch,FALSE,active
bbbl3052-aged-looking-paper-leather-w-latch,Aged Looking Paper leather w/ latch,"This journal will have you trailing back in time. Each unique page of this journal has aged parchment with rough edges. Simple dark leather with a latch closure. Unlined leather journal with 240 pages. 4 1/2"" x 6 1/2""",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",FALSE,Title,Default Title,BBBL3052,544,shopify,0,deny,azuregreen,76.95,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBL3052.jpg,1,Aged Looking Paper leather w/ latch,FALSE,active
bbbl3053-ouija-board-planchette-leather-w-latch,Ouija Board Planchette leather w/ latch,"A unique spirit board planchette fills the cover of this leather journal. Great Celtic designs continue around to the back. This would make a great divination journal to keep track of your communications with spirit. Unlined with 240 pages and latch closure. 6"" x 8""",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBL3053,544,shopify,32,deny,azuregreen,76.95,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBL3053.jpg,1,Ouija Board Planchette leather w/ latch,FALSE,active
bbbl3274-key-aged-looking-paper-leather-w-latch,Key aged looking paper leather w/ latch,Embossed leather key journal with a real metal key embedded on the front. Each unique page of this journal has aged parchment with rough edges. Latch closure.,AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBL3274,544,shopify,6,deny,azuregreen,76.95,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBL3274.jpg,1,Key aged looking paper leather w/ latch,FALSE,active
bbbl3275-book-of-shadows-aged-looking-paper-leather-w-latch,Book of Shadows aged looking paper leather w/ latch,Step back in time when you use this antiqued looking book of shadows. Triple moon on the cover with an embedded blue stone Each page is filled with aged paper with rough edges. Latch closure.,AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBL3275,544,shopify,30,deny,azuregreen,74.69,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBL3275.jpg,1,Book of Shadows aged looking paper leather w/ latch,FALSE,active
bbbl3319-pentagram-w-stone-aged-looking-paper-leather-w-latch,Pentagram W stone aged looking paper leather w/ latch,"A raised Pentagram leather journal is a unique and stylish accessory for all your writing needs. The aged leather gives it a vintage and rustic look, while the raised Pentagram with a single stone in the center adds a touch of mystique. With its double latch closure, your secrets and thoughts will be securely protected.",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBL3319,498,shopify,6,deny,azuregreen,79.22,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBL3319.jpg,1,Pentagram W stone aged looking paper leather w/ latch,FALSE,active
bbbl3321-tree-of-life-aged-looking-paper-leather-w-latch,Tree of Life aged looking paper leather w/ latch,"This tree of life leather journal with a latch is a must-have for all the creative souls out there. The antiqued paper gives it a vintage feel, perfect for jotting down your thoughts, dreams, or even sketching. The Tree of life on the cover adds a touch of mystique and symbolism. With its durable leather cover and secure latch, this journal will keep your precious writings safe and sound.",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBL3321,589,shopify,7,deny,azuregreen,65.62,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBL3321.jpg,1,Tree of Life aged looking paper leather w/ latch,FALSE,active
bbbl3353-fairy-journal-with-spotted-wings-aged-looking-paper-leather-w-latch,Fairy Journal with Spotted Wings aged looking paper leather w/ latch,"This Embossed Fairy leather journal is a whimsical and enchanting addition to your collection. The journal features intricate detailing of a fairy with spotted wings on the cover, giving it a magical touch. The aged-looking paper inside adds to the vintage charm, perfect for jotting down your thoughts, dreams, and adventures. The latch closure ensures that your writings are kept safe and secure. Ideal for those who love fantasy and creativity, this journal is a unique and beautiful accessory for any writer or artist.",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBL3353,589,shopify,3,deny,azuregreen,65.62,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBL3353.jpg,1,Fairy Journal with Spotted Wings aged looking paper leather w/ latch,FALSE,active
bbbl3354-dragon-journal-aged-looking-paper-leather-w-latch,Dragon Journal aged looking paper leather w/ latch,"This embossed leather journal features a striking dragon design on the front cover, adding a touch of mystique to your writing experience. The unlined aged-looking paper inside gives it a vintage feel, perfect for jotting down thoughts, sketches, or even spells. Ideal for those who appreciate both style and functionality in their stationery collection.",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,All Books & Journals,Dragons,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBL3354,589,shopify,5,deny,azuregreen,63.35,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBL3354.jpg,1,Dragon Journal aged looking paper leather w/ latch,FALSE,active
bbbl3358-book-of-shadows-journal-aged-looking-paper-leather-w-latch,Book of Shadows Journal aged looking paper leather w/ latch,"Introducing our Embossed Book of Shadows leather journal with a touch of elegance! Crafted with high-quality leather, this journal features a stunning embossed design that adds a mystical charm to your writing experience. The aged-looking paper inside gives it a vintage feel, perfect for capturing your thoughts, dreams, and secrets. With a stone accent on the cover, this journal not only looks beautiful but also adds a unique element to your collection.",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",FALSE,Title,Default Title,BBBL3358,589,shopify,0,deny,azuregreen,81.49,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBL3358.jpg,1,Book of Shadows Journal aged looking paper leather w/ latch,FALSE,active
bbbl3374-fairy-aged-looking-paper-leather-w-latch,Fairy aged looking paper leather w/ latch,"This exquisite leather journal features a charming fairy design on the front cover, adding a touch of whimsy to your writing experience. Measuring at 4 1/2"" x 6 1/2"", the light-colored leather provides a sophisticated backdrop for your thoughts and ideas. The double latch closure ensures that your journal remains securely closed when not in use, protecting your writings and sketches.",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBL3374,589,shopify,20,deny,azuregreen,76.95,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBL3374.jpg,1,Fairy aged looking paper leather w/ latch,FALSE,active
bbbl3378-tetragrammaton-aged-looking-paper-leather-w-latch,Tetragrammaton aged looking paper leather w/ latch,"This Tetragrammaton leather journal features a vintage aesthetic with its aged-looking paper and latch closure. The high-quality leather cover provides durability and a classic appearance, making it a stylish and functional accessory for writing, sketching, or note-taking. 4 1/2"" x 6 1/2""",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBL3378,589,shopify,31,deny,azuregreen,76.95,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBL3378.jpg,1,Tetragrammaton aged looking paper leather w/ latch,FALSE,active
bbbl3379-double-dragon-aged-looking-paper-leather-w-latch,Double Dragon aged looking paper leather w/ latch,"Unleash your inner creativity with our exquisite double dragon leather journal. Crafted with high-quality leather and featuring aged-looking paper, this journal is perfect for jotting down your thoughts, sketches, or even your deepest secrets. The latch closure ensures that your writings are kept safe and secure, making it the ideal companion for all your adventures and musings. Let the dragons inspire you as you fill the pages of this unique and timeless journal.",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,All Books & Journals,Dragons,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBL3379,589,shopify,9,deny,azuregreen,63.35,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBL3379.jpg,1,Double Dragon aged looking paper leather w/ latch,FALSE,active
bbbl3391-moth-ouija-board-aged-looking-paper-leather-w-latch,Moth & Ouija Board aged looking paper leather w/ latch,"Capture your thoughts and summon your creativity with our Leather Journal featuring a unique Ouija Board design and a striking large Moth on the front cover. The aged-looking paper inside adds a touch of mystery and charm, while the latch closure keeps your secrets safe and secure. Perfect for writers, artists, or anyone looking to add a touch of the supernatural to their daily routine.",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBL3391,589,shopify,79,deny,azuregreen,76.95,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBL3391.jpg,1,Moth & Ouija Board aged looking paper leather w/ latch,FALSE,active
bbbl3392-blue-with-stone-aged-looking-paper-leather-w-latch,Blue with Stone aged looking paper leather w/ latch,"Capture your thoughts and dreams in style with our turquoise colored leather journal featuring a stunning stone set in the center of the cover. The aged-looking paper adds a touch of vintage charm, while the double latch closure keeps your writings secure. Perfect for journaling, sketching, or simply jotting down notes, this journal is a must-have for anyone who appreciates quality craftsmanship and unique design.",AzureGreen,Metaphysical Supplies,"Leather Journals - all,Leather,All Books & Journals,Esoteric Manuscripts,The Way to Resonance",TRUE,Title,Default Title,BBBL3392,589,shopify,29,deny,azuregreen,76.95,,TRUE,TRUE,,https://www.azuregreen.net/images/BBBL3392.jpg,1,Blue with Stone aged looking paper leather w/ latch,FALSE,active
